,Lat,Long,Store_Name,Store_number,Gas_or_Diesel,No_Overnight_Parking,Phone_Number,Address,Country,Province_or_State
179,-86.633926,34.749954,Wm Nbrhd Mkt,3185,Neither,1,(256) 361-2083,"4226 Oakwood Ave NW, Huntsville, AL, 35810 ",USA,AL
180,-86.658454,34.736543,Sam's Club,4776,Gas,0,(256) 837-7323,"5651 Holmes AvE NW, Huntsville, AL, 35816 ",USA,AL
181,-86.675545,34.745947,Walmart Supercenter,0332,Neither,0,(256) 837-7272,"6140a University Dr, Huntsville, AL, 35806 ",USA,AL
182,-86.541176,34.647125,Wm Nbrhd Mkt,5716,Neither,0,(256) 970-6552,"9020 Bailey Cove Rd SE, Huntsville, AL, 35802 ",USA,AL
183,-86.720333,33.528144,Walmart Supercenter,1711,Neither,0,(205) 956-0416,"1600 Montclair Rd; I-20 Exit 132 Irondale, AL, 35210 ",USA,AL
184,-87.8762598,31.5568831,Murphy: USA,5815,Gas,0,(251) 246-1354,"115 Walker Springs Rd, Jackson, AL, 36545 ",USA,AL
185,-87.8761,31.55913,Walmart Supercenter,2760,Gas,0,(251) 247-7101,"4206 College Ave, Jackson, AL, 36545 ",USA,AL
186,-85.7641144,33.788311,Murphy: USA,7170,Gas/Diesel,0,(256) 435-4036,"1625 Pelham Rd S, Jacksonville, AL, 36265 ",USA,AL
187,-85.764007,33.788231,Walmart Supercenter,0300,Gas/Diesel,0,(256) 435-8100,"1625 Pelham Rd S, Jacksonville, AL, 36265 ",USA,AL
188,-87.254556,33.843721,Walmart Supercenter,0287,Neither,0,(205) 384-1100,"1801 Hwy 78 E, Jasper, AL, 35501 ",USA,AL
189,-86.519748,33.562104,Walmart Supercenter,0562,Gas/Diesel,0,(205) 699-0701,"8551 Whitfield Ave; I-20 Exit 144 Leeds, AL, 35094 ",USA,AL
190,-86.521053,33.562292,Murphy: USA,7555,Gas/Diesel,0,(305) 699-7005,"8559 Whitfield Ave; I-20 Exit 144 Leeds, AL, 35094 ",USA,AL
191,-86.74917,34.79353,Wm Nbrhd Mkt,7342,Neither,1,(256) 970-6193,"7140 Wall Triana Hwy, Madison, AL, 35757 ",USA,AL
192,-86.7302,34.756393,Walmart Pickup & Fuel,5746,Gas,0,(256) 721-6402,"7520 Hwy 72 W, Madison, AL, 35758 ",USA,AL
193,-86.773289,34.749878,Walmart Supercenter,5703,Neither,0,(256) 716-6951,"8580 Hwy 72 Madison, AL, 35758 ",USA,AL
194,-86.740257,34.681766,Murphy: USA,5721,Gas,0,(256) 464-3955,"8600 Madison Blvd; I-565 Exit 9 Madison, AL, 35758 ",USA,AL
195,-86.740697,34.682772,Walmart Supercenter,2690,Gas,0,(256) 461-7403,"8650 Madison Blvd; I-565 Exit 9 Madison, AL, 35758 ",USA,AL
196,-86.399215,32.494634,Walmart Supercenter,4318,Neither,1,(334) 285-0311,"145 Kelley Blvd; I-65 Exit 181 Millbrook, AL, 36054 ",USA,AL
197,-86.3062676,32.331387,Murphy: USA,7502,Gas/Diesel,0,(334) 285-5437,"35 Kelley Blvd, Millbrook, AL, 36054 ",USA,AL
198,-88.125032,30.683536,Walmart Supercenter,0991,Neither,1,(251) 471-1105,"101 S Beltline Hwy, Mobile, AL, 36606 ",USA,AL
199,-88.16761,30.713487,Wm Nbrhd Mkt,4210,Neither,1,(251) 586-6227,"1300 N University Blvd, Mobile, AL, 36618 ",USA,AL
200,-88.161798,30.649465,Wm Nbrhd Mkt,5098,Gas/Diesel,1,(251) 666-3373,"1970 S University Blvd, Mobile, AL, 36609 ",USA,AL
201,-88.1613223,30.6495582,Murphy: USA,6880,Gas/Diesel,1,(251) 665-2380,"1970 S University Blvd, Mobile, AL, 36609 ",USA,AL
202,-88.247149,30.639031,Walmart Supercenter,4581,Neither,0,(251) 633-6023,"2500 Dawes Rd, Mobile, AL, 36695 ",USA,AL
203,-88.103716,30.668953,Wm Nbrhd Mkt,5740,Neither,1,(251) 586-6481,"2570 Government Blvd, Mobile, AL, 36606 ",USA,AL
204,-88.162626,30.594576,Walmart Supercenter,0866,Neither,1,(251) 666-7972,"5245 Rangeline Service Rd, Mobile, AL, 36619 ",USA,AL
205,-88.123167,30.678167,Sam's Club,8102,Gas,0,(251) 479-1346,"601 E; I-65 Service Rd S; I-65 Exit 3 Mobile, AL, 36606 ",USA,AL
206,-88.189511,30.640966,Wm Nbrhd Mkt,4657,Neither,1,(251) 661-1717,"6350 Cottage Hill Rd, Mobile, AL, 36609 ",USA,AL
207,-88.194899,30.679921,Wm Nbrhd Mkt,4648,Neither,1,(251) 370-9845,"6575 Airport Blvd, Mobile, AL, 36608 ",USA,AL
208,-88.223742,30.677928,Walmart Supercenter,0853,Neither,0,(251) 633-2211,"685 Schillinger Rd, Mobile, AL, 36695 ",USA,AL
209,-87.33097,31.48112,Walmart Supercenter,1493,Neither,0,(251) 575-3333,"3371 S Alabama Ave, Monroeville, AL, 36460 ",USA,AL
210,-86.1339951,32.3571968,Murphy: USA,7501,Gas/Diesel,0,(334) 277-5017,"10620 Chantilly Pkwy; I-85 Exit 11 Montgomery, AL, 36117 ",USA,AL
211,-86.133813,32.355393,Walmart Supercenter,4407,Gas/Diesel,1,(334) 272-7377,"10710 Chantilly Pkwy; I-85 Exit 11 Montgomery, AL, 36117 ",USA,AL
212,-86.214737,32.465771,Sam's Club,8106,Gas,0,(334) 272-0277,"1080 Eastern Blvd; I-85 Exit 6 Montgomery, AL, 36117 ",USA,AL
213,-86.267625,32.403706,Wm Nbrhd Mkt,4672,Neither,0,(334) 777-5865,"1600 Federal Dr, Montgomery, AL, 36109 ",USA,AL
214,-86.23261,32.326823,Walmart Supercenter,0930,Neither,0,(334) 284-4181,"3801 Eastern Blvd, Montgomery, AL, 36116 ",USA,AL
215,-86.232821,32.327816,Murphy: USA,7556,Gas/Diesel,0,(334) 244-9168,"3809 Eastern Blvd, Montgomery, AL, 36116 ",USA,AL
216,-86.186348,32.3830223,Murphy: USA,6728,Gas/Diesel,0,(334) 396-8749,"6401 Atlanta Hwy, Montgomery, AL, 36117 ",USA,AL
217,-86.184597,32.384223,Walmart Supercenter,0938,Gas/Diesel,0,(334) 272-0263,"6495 Atlanta Hwy, Montgomery, AL, 36117 ",USA,AL
218,-86.175159,32.338768,Wm Nbrhd Mkt,4691,Neither,0,(334) 777-5881,"8035 Vaughn Rd, Montgomery, AL, 36116 ",USA,AL
219,-86.2709134,32.37113,Murphy: USA,7339,Gas/Diesel,0,(334) 834-9674,"805 Ann St; I-85 Exit 3 Montgomery, AL, 36107 ",USA,AL
220,-86.269382,32.370347,Walmart Supercenter,5348,Gas/Diesel,0,(334) 223-7177,"851 Ann St; I-85 Exit 3 Montgomery, AL, 36107 ",USA,AL
221,-87.3112717,34.66576,Murphy: USA,7571,Gas/Diesel,0,(256) 974-6031,"15441 Hwy 24 Moulton, AL, 35650 ",USA,AL
222,-87.276973,34.494578,Walmart Supercenter,0394,Gas/Diesel,1,(256) 974-1128,"15445 Hwy 24 Moulton, AL, 35650 ",USA,AL
223,-87.673706,34.746723,Walmart Supercenter,0660,Gas,0,(256) 381-0987,"517 W Avalon Ave, Muscle Shoals, AL, 35661 ",USA,AL
224,-87.7119651,34.7453778,Murphy: USA,5368,Gas,0,(256) 314-4620,"571 W Avalon Ave, Muscle Shoals, AL, 35661 ",USA,AL
225,-87.573538,33.23909,Wm Nbrhd Mkt,5248,Neither,0,(205) 861-1263,"1660 McFarland Blvd, Northport, AL, 35476 ",USA,AL
226,-87.6131363,33.2358665,Murphy: USA,5593,Gas,0,(205) 339-3876,"5700 McFarland Blvd, Northport, AL, 35476 ",USA,AL
227,-87.61419,33.236196,Walmart Supercenter,2306,Gas,1,(205) 333-7820,"5710 Mcfarland Blvd, Northport, AL, 35476 ",USA,AL
228,-86.447084,33.971806,Walmart Supercenter,0315,Neither,1,(205) 625-6474,"2453 2nd Ave E, Oneonta, AL, 35121 ",USA,AL
229,-85.421653,32.637052,Walmart Supercenter,0355,Gas/Diesel,0,(334) 745-9333,"2900 Pepperell Pkwy; I-85 Exit 58 Opelika, AL, 36801 ",USA,AL
230,-85.4218246,32.6354134,Murphy: USA,6782,Gas/Diesel,0,(334) 745-2266,"2950 Pepperell Pkwy; I-85 Exit 58 Opelika, AL, 36801 ",USA,AL
231,-87.593859,30.268534,Wm Nbrhd Mkt,5653,Neither,0,(251) 974-1810,"25241 Perdido Blvd, Orange Beach, AL, 36561 ",USA,AL
232,-86.485785,34.658484,Walmart Supercenter,5197,Gas/Diesel,0,(256) 534-4140,"330 Sutton Rd, Owens Cross Roads, AL, 35763 ",USA,AL
233,-86.4855713,34.6599354,Murphy: USA,7262,Gas/Diesel,0,(256) 533-1313,"386 Sutton Rd, Owens Cross Roads, AL, 35763 ",USA,AL
234,-85.776366,33.610335,Sam's Club,4836,Gas/Diesel,0,(256) 342-0125,"1900 Oxford Exchange Blvd; I-20 Exit 188 Oxford, AL, 36203 ",USA,AL
235,-85.834571,33.600784,Murphy: USA,6758,Gas/Diesel,0,(256) 831-2654,"45 Plaza Lane; I-20 Exit 185 Oxford, AL, 36203 ",USA,AL
236,-85.833028,33.599795,Walmart Supercenter,0809,Gas/Diesel,0,(256) 835-4701,"92 Plaza Lane; I-20 Exit 185 Oxford, AL, 36203 ",USA,AL
237,-85.650922,31.44433,Walmart Supercenter,0740,Gas/Diesel,1,(334) 774-0272,"1537 S Hwy 231 Ozark, AL, 36360 ",USA,AL
238,-85.6507927,31.4433707,Murphy: USA,6885,Gas/Diesel,0,(334) 774-2558,"1579 S Hwy 231 Ozark, AL, 36360 ",USA,AL
239,-86.791032,33.339511,Walmart Supercenter,5262,Gas/Diesel,0,(205) 987-0108,"2181 Pelham Pkwy; I-65 Exit 246 Pelham, AL, 35124 ",USA,AL
240,-86.792188,33.3384304,Murphy: USA,7051,Gas/Diesel,0,(205) 739-0051,"2191 Pelham Pkwy; I-65 Exit 246 Pelham, AL, 35124 ",USA,AL
241,-86.2799136,33.6091357,Murphy: USA,6952,Gas/Diesel,0,(205) 338-1106,"145 Vaughan Lane; I-20 Exit 158 Pell City, AL, 35125 ",USA,AL
242,-86.278017,33.609551,Walmart Supercenter,5113,Gas/Diesel,0,(205) 338-5300,"165 Vaughan Lane; I-20 Exit 158 Pell City, AL, 35125 ",USA,AL
243,-85.043407,32.500236,Walmart Supercenter,1284,Neither,0,(334) 291-1700,"3700 Hwy 280/431 N, Phenix City, AL, 36867 ",USA,AL
244,-85.076644,32.467116,Wm Nbrhd Mkt,5903,Neither,0,(334) 408-6069,"3864 Hwy 80 W, Phenix City, AL, 36870 ",USA,AL
245,-86.416339,32.462164,Walmart Supercenter,0483,Neither,0,(334) 361-2135,"1903 Cobbs Ford Rd; I-65 Exit 181 Prattville, AL, 36066 ",USA,AL
246,-85.365101,33.164394,Walmart Supercenter,0863,Gas/Diesel,0,(334) 863-2147,"4180 Hwy 431 Roanoke, AL, 36274 ",USA,AL
247,-85.3668956,33.1637831,Murphy: USA,7030,Gas/Diesel,0,(334) 863-6218,"4214 Hwy 431 Roanoke, AL, 36274 ",USA,AL
248,-87.710445,30.532051,Walmart Supercenter,6173,Neither,0,(251) 947-4424,"21141 Hwy 59 Robertsdale, AL, 36567 ",USA,AL
249,-87.726164,34.4943029,Murphy: USA,7171,Gas/Diesel,0,(256) 332-9948,"13669 Hwy 43 Russellville, AL, 35653 ",USA,AL
250,-87.728099,34.494889,Walmart Supercenter,0403,Gas/Diesel,0,(256) 332-7382,"13675 Hwy 43 Russellville, AL, 35653 ",USA,AL
251,-88.0964661,30.8010464,Murphy: USA,6723,Gas/Diesel,0,(251) 679-7067,"1091 Industrial Pkwy, Saraland, AL, 36571 ",USA,AL
252,-88.096974,30.800588,Walmart Supercenter,1212,Gas/Diesel,0,(251) 675-8000,"1095 Industrial Pkwy, Saraland, AL, 36571 ",USA,AL
253,-86.006994,34.66849,Walmart Supercenter,0712,Neither,0,(256) 574-1126,"24833 John T Reid Prkwy, Scottsboro, AL, 35768 ",USA,AL
254,-87.0221939,32.4435463,Murphy: USA,5692,Gas,0,(334) 877-4910,"1501 Hwy 14 E, Selma, AL, 36701 ",USA,AL
255,-87.012864,32.432916,Walmart Supercenter,0700,Gas,0,(334) 874-7793,"1501 Hwy 14 E, Selma, AL, 36701 ",USA,AL
256,-88.229125,30.763425,Murphy: USA,6987,Gas/Diesel,0,(251) 645-4144,"7855 Moffett Rd, Semmes, AL, 36575 ",USA,AL
257,-88.228359,30.762146,Walmart Supercenter,5174,Gas/Diesel,1,(251) 645-8224,"7855 Moffett Rd, Semmes, AL, 36575 ",USA,AL
258,-86.4309816,33.7779801,Murphy: USA,7507,Gas/Diesel,0,(205) 467-3913,"138 Springville Station Blvd; I-59 Exit 156 Springville, AL, 35146 ",USA,AL
259,-86.432585,33.778733,Walmart Supercenter,3386,Gas/Diesel,0,(205) 467-6656,"160 Springville Station Blvd; I-59 Exit 156 Springville, AL, 35146 ",USA,AL
260,-87.042126,33.743823,Murphy: USA,6839,Gas/Diesel,0,(205) 648-1689,"670 Hwy 78 Sumiton, AL, 35148 ",USA,AL
261,-87.042151,33.744594,Walmart Supercenter,2723,Gas/Diesel,1,(205) 648-4100,"690 Hwy 78 Sumiton, AL, 35148 ",USA,AL
262,-86.286284,33.175291,Walmart Supercenter,0730,Neither,0,(256) 245-0356,"41301 Hwy 280 Sylacauga, AL, 35150 ",USA,AL
263,-86.0825171,33.4385332,Murphy: USA,7071,Gas/Diesel,0,(256) 315-0064,"210 Haynes St, Talladega, AL, 35160 ",USA,AL
264,-86.081078,33.438168,Walmart Supercenter,0432,Gas/Diesel,0,(256) 761-1681,"214 Haynes St, Talladega, AL, 35160 ",USA,AL
265,-85.932116,32.565646,Walmart Supercenter,1057,Neither,0,(334) 283-6841,"2190 Gilmer Ave, Tallassee, AL, 36078 ",USA,AL
266,-88.214839,30.562893,Wm Nbrhd Mkt,5744,Neither,0,(251) 370-1723,"7320 Theodore Dawes Rd; I-10 Exit 13 Theodore, AL, 36582 ",USA,AL
267,-87.738488,31.939513,Walmart Supercenter,1174,Gas,0,(334) 636-0219,"34301 Hwy 43 Thomasville, AL, 36784 ",USA,AL
268,-87.737155,31.9398623,Murphy: USA,5702,Gas,0,(334) 636-1161,"34321 Hwy 43 Thomasville, AL, 36784 ",USA,AL
269,-85.9412578,31.7790142,Murphy: USA,5743,Gas,0,(334) 566-3161,"1418 Hwy 231 S, Troy, AL, 36081 ",USA,AL
270,-85.939333,31.779816,Walmart Supercenter,0723,Gas,0,(334) 566-8012,"1420 Hwy 231 S, Troy, AL, 36081 ",USA,AL
271,-87.520578,33.166096,Sam's Club,6435,Gas,0,(205) 750-8559,"1401 Skyland Blvd E; I-20/59 Exit 73 Tuscaloosa, AL, 35405 ",USA,AL
272,-87.518398,33.166167,Walmart Supercenter,0715,Neither,0,(205) 750-0823,"1501 Skyland Blvd E; I-20/59 Exit 73 Tuscaloosa, AL, 35405 ",USA,AL
273,-87.482802,33.169439,Wm Nbrhd Mkt,5256,Neither,0,(205) 632-6205,"4201 Hargrove Rd; I-20 Exit 76 Tuscaloosa, AL, 35405 ",USA,AL
274,-85.17894,32.835856,Walmart Supercenter,0733,Gas,0,(334) 768-2118,"3501 20th Ave; I-85 Exit 79 Valley, AL, 36854 ",USA,AL
275,-85.1774217,32.837597,Murphy: USA,5732,Gas,0,(334) 768-0172,"3507 20th Ave; I-85 Exit 79 Valley, AL, 36854 ",USA,AL
276,-86.791267,33.428893,Wm Nbrhd Mkt,4580,Neither,1,(205) 822-9994,"1300 Montgomery Hwy, Vestavia Hills, AL, 35216 ",USA,AL
277,-86.2144656,32.5073225,Murphy: USA,6907,Gas/Diesel,0,(334) 514-0714,"4536 Hwy 231 Wetumpka, AL, 36092 ",USA,AL
278,-86.213048,32.507263,Walmart Supercenter,1101,Gas/Diesel,0,(334) 567-3066,"4538 Hwy 231 Wetumpka, AL, 36092 ",USA,AL
279,-87.840515,33.936065,Walmart Supercenter,0362,Neither,0,(205) 487-4359,"2575 Hwy 43 Winfield, AL, 35594 ",USA,AL
280,-94.229055,35.479555,Walmart Supercenter,0358,Gas/Diesel,0,(479) 632-4585,"367 W Cherry St; I-40 Exit 13 Alma, AR, 72921 ",USA,AR
281,-94.2305908,35.4809608,Murphy: USA,7330,Gas/Diesel,0,(479) 632-0558,"414 W Cherry St; I-40 Exit 13 Alma, AR, 72921 ",USA,AR
282,-93.095638,34.119748,Walmart Supercenter,0318,Neither,0,(870) 246-2459,"109 W P Malone Dr; I-30 Exit 73 Arkadelphia, AR, 71923 ",USA,AR
283,-91.6019386,36.2377951,Murphy: USA,6800,Gas/Diesel,0,(870) 994-2110,"105 Hwy 62 Ash Flat, AR, 72513 ",USA,AR
284,-91.5976,36.2373,Walmart Supercenter,0160,Gas/Diesel,0,(870) 994-7520,"219 Hwy 412 Ash Flat, AR, 72513 ",USA,AR
285,-94.109939,33.657415,Walmart Supercenter,0133,Neither,0,(870) 898-5126,"297 Hwy 32 Bypass E, Ashdown, AR, 71822 ",USA,AR
286,-91.613873,35.763584,Walmart Supercenter,0119,Gas/Diesel,0,(870) 793-9004,"3150 Harrison St, Batesville, AR, 72501 ",USA,AR
287,-91.613151,35.764389,Murphy: USA,7635,Gas/Diesel,0,(870) 793-6262,"3162 Harrison St, Batesville, AR, 72501 ",USA,AR
288,-91.906522,35.066205,Walmart Supercenter,4168,Neither,0,(501) 882-1017,"2003 W Center St, Beebe, AR, 72012 ",USA,AR
289,-92.5824738,34.5775719,Murphy: USA,6801,Gas/Diesel,0,(501) 860-7838,"17305 I-30 Frontage Rd; I-30 Exit 118 Benton, AR, 72015 ",USA,AR
290,-92.58112,34.577409,Walmart Supercenter,0085,Gas/Diesel,0,(501) 860-6135,"17309 I-30 Frontage Rd: I-30 Exit 118 Benton, AR, 72015 ",USA,AR
291,-94.2211,36.388677,Wm Nbrhd Mkt,4376,Neither,1,(479) 268-9829,"1400 N Walton Blvd, Bentonville, AR, 72712 ",USA,AR
292,-94.189842,36.371803,Wm Nbrhd Mkt,2586,Neither,1,(479) 418-0227,"1703 E Central Ave; I-49 Exit 88 Bentonville, AR, 72712 ",USA,AR
293,-94.208848,36.37315,Wm Nbrhd Mkt,3164,Gas,1,(479) 268-9244,"205 N Main, Bentonville, AR, 72712 ",USA,AR
294,-94.171438,36.352592,Sam's Club,4969,Gas/Diesel,0,(479) 621-5537,"3500 SE Club Blvd; I-540 Exit 86 Bentonville, AR, 72712 ",USA,AR
295,-94.170857,36.354931,Wm Nbrhd Mkt,2741,Neither,1,(479) 621-6450,"3510 SE 14th St, Bentonville, AR, 72712 ",USA,AR
296,-94.197232,36.334063,Wm Nbrhd Mkt,2685,Neither,0,(479) 273-3742,"3701 SE Dobson Rd: I-49 Exit 85 Bentonville, AR, 72712 ",USA,AR
297,-94.224004,36.367959,Walmart Supercenter,0100,Gas/Diesel,0,(479) 273-0060,"406 S Walton Blvd, Bentonville, AR, 72712 ",USA,AR
298,-94.219265,36.366974,Wm Pharmacy/Clinic,2203,Neither,0,(479) 273-4941,"702 SW 8th St, Bentonville, AR, 72712 ",USA,AR
299,-94.222259,36.366355,Murphy: USA,6519,Gas/Diesel,0,(479) 273-3818,"704 SW I St, Bentonville, AR, 72712 ",USA,AR
300,-94.220336,36.335687,Wm Nbrhd Mkt,4686,Neither,0,(479) 268-7678,"906 SW Regional Airport Blvd, Bentonville, AR, 72712 ",USA,AR
301,-93.586135,36.376834,Walmart Supercenter,0076,Gas,0,(870) 423-4636,"1000 W Trimble, Berryville, AR, 72616 ",USA,AR
302,-93.5825166,36.3756432,Murphy: USA,5734,Gas,0,(870) 423-5651,"1000 W Trimble, Berryville, AR, 72616 ",USA,AR
303,-89.87208,35.930064,Walmart Supercenter,0062,Neither,0,(870) 763-0440,"3700 E Main St; I-55 Exit 67 Blytheville, AR, 72315 ",USA,AR
304,-93.90354,35.139755,Walmart Supercenter,0055,Neither,0,(479) 675-3688,"1400 E Main, Booneville, AR, 72927 ",USA,AR
305,-92.494381,34.623271,Walmart Supercenter,3230,Gas/Diesel,0,(501) 847-2857,"400 Bryant Ave; I-30 Exit 123 Bryant, AR, 72022 ",USA,AR
306,-92.4943672,34.6222691,Murphy: USA,6672,Gas/Diesel,0,(501) 653-2129,"403 Bryant Ave; I-30 Exit 123 Bryant, AR, 72022 ",USA,AR
307,-92.00854,34.95301,Wm Nbrhd Mkt,6975,Neither,0,(501) 725-3637,"1203 S Pine St, Cabot, AR, 72023 ",USA,AR
308,-92.0373986,34.9789392,Murphy: USA,6802,Gas/Diesel,0,(501) 843-1533,"208 S Rockwood, Cabot, AR, 72023 ",USA,AR
309,-92.039528,34.976535,Walmart Supercenter,2587,Gas/Diesel,0,(501) 941-5200,"304 S Rockwood, Cabot, AR, 72023 ",USA,AR
310,-92.8429075,33.5648947,Murphy: USA,7473,Gas/Diesel,0,(870) 837-2798,"940 California Ave SW, Camden, AR, 71701 ",USA,AR
311,-92.836702,33.568107,Walmart Supercenter,0171,Gas/Diesel,0,(870) 836-8000,"950 California Ave SW, Camden, AR, 71701 ",USA,AR
312,-94.257085,36.358302,Wm Nbrhd Mkt,6953,Neither,1,(479) 795-4100,"1800 E Centerton Blvd, Centerton, AR, 72712 ., ",USA,AR
313,-93.456613,35.4478383,Murphy: USA,6729,Gas/Diesel,0,(479) 754-8023,"1228 Market St, Clarksville, AR, 72830 ",USA,AR
314,-93.460696,35.449396,Walmart Supercenter,0066,Gas/Diesel,0,(479) 754-2046,"230 Market St; I-40 Exit 58 Clarksville, AR, 72830 ",USA,AR
315,-92.4540024,35.5669937,Murphy: USA,6678,Gas/Diesel,0,(501) 745-3944,"1964 Hwy 65 S, Clinton, AR, 72031 ",USA,AR
316,-92.45352,35.566846,Walmart Supercenter,0788,Gas/Diesel,0,(501) 745-2498,"1966 Hwy 65 S, Clinton, AR, 72031 ",USA,AR
317,-92.438182,35.10855,Walmart Supercenter,0005,Gas/Diesel,0,(501) 329-0023,"1155 Hwy 65 N; I-40 Exit 125 Conway, AR, 72032 ",USA,AR
318,-92.415845,35.062843,Sam's Club,4749,Gas/Diesel,0,(501) 205-7465,"1250 S Amity Rd; I-40 Exit 129 Conway, AR, 72032 ",USA,AR
319,-92.4406285,35.1083867,Murphy: USA,6739,Gas/Diesel,0,(501) 336-8587,"2164 Harkrider, Conway, AR, 72032 ",USA,AR
320,-92.464225,35.092181,Wm Nbrhd Mkt,3168,Neither,1,(501) 205-7262,"2550 Prince St, Conway, AR, 72034 ",USA,AR
321,-92.495394,35.072107,Walmart Supercenter,2575,Gas/Diesel,0,(501) 328-9570,"3900 Dave Ward Dr, Conway, AR, 72034 ",USA,AR
322,-92.496061,35.0710449,Murphy: USA,6799,Gas/Diesel,0,(501) 328-5535,"3950 Dave Ward Dr, Conway, AR, 72032 ",USA,AR
323,-90.595634,36.412104,Walmart,0235,Neither,0,(870) 857-6914,"1900 W Main, Corning, AR, 72422 ",USA,AR
324,-91.9415639,33.1380949,Murphy: USA,7117,Gas/Diesel,0,(870) 364-2238,"908 Unity Rd, Crossett, AR, 71635 ",USA,AR
325,-91.942048,33.136998,Walmart Supercenter,0167,Gas/Diesel,0,(870) 364-2165,"910 Unity Rd, Crossett, AR, 71635 ",USA,AR
326,-93.16397,35.2184793,Murphy: USA,7540,Gas/Diesel,0,(479) 229-1495,"1126 N Hwy 7 Dardanelle, AR, 72834 ",USA,AR
327,-93.165338,35.217849,Walmart Supercenter,0296,Gas/Diesel,0,(479) 229-2502,"1172 N Hwy 7 Dardanelle, AR, 72834 ",USA,AR
328,-94.318657,34.044242,Walmart Supercenter,0279,Gas/Diesel,0,(870) 642-2794,"926 E Collin Raye Dr., De Queen, AR, 71832 ",USA,AR
329,-94.3181017,34.0454762,Murphy: USA,7203,Gas/Diesel,0,(870) 642-2907,"928 E Collin Raye Dr, De Queen, AR, 71832 ",USA,AR
330,-92.6658066,33.2404514,Murphy: USA,7520,Gas/Diesel,0,(870) 863-4427,"2720 N W Ave, El Dorado, AR, 71730 ",USA,AR
331,-92.667359,33.241791,Walmart Supercenter,0530,Gas/Diesel,0,(870) 862-2128,"2730 N W Ave, El Dorado, AR, 71730 ",USA,AR
332,-94.256132,36.037547,Wm Nbrhd Mkt,7242,Neither,1,(479) 267-0040,"367 W Main St, Farmington, AR, 72730 ",USA,AR
333,-94.123054,36.089114,Wm Nbrhd Mkt,2745,Neither,1,(479) 571-6670,"2690 E Citizens Dr, Fayetteville, AR, 72703 ",USA,AR
334,-94.201064,36.05082,Walmart Supercenter,0144,Gas,0,(479) 582-0428,"2875 W 6th St; I-540 Exit 62 Fayetteville, AR, 72704 ",USA,AR
335,-94.2025857,36.0517256,Murphy: USA,6541,Gas,0,(479) 582-9044,"2985 W 6th St; I-540 Exit 62 Fayetteville, AR, 72704 ",USA,AR
336,-94.182382,36.108134,Sam's Club,8209,Gas/Diesel,0,(479) 587-1840,"3081 N Hwy 112; I-540 Exit 66 Fayetteville, AR, 72704 ",USA,AR
337,-94.20988,36.076839,Wm Nbrhd Mkt,5737,Neither,0,(479) 442-1778,"3475 W Black Forest Dr: I-70 Exit 20 Fayetteville, AR, 72704 ",USA,AR
338,-94.15143,36.122421,Walmart Supercenter,0359,Gas/Diesel,1,(479) 443-7679,"3919 N Mall Ave, Fayetteville, AR, 72703 ",USA,AR
339,-94.1501617,36.1231651,Murphy: USA,7123,Gas/Diesel,0,(479) 444-8237,"3951 N Mall Ave, Fayetteville, AR, 72703 ",USA,AR
340,-94.174862,36.072443,Wm Pharmacy/Clinic,2997,Neither,0,(479) 443-1588,"616 N Garland Ave, Fayetteville, AR, 72701 ",USA,AR
341,-94.170297,36.056856,Wm Nbrhd Mkt,4516,Neither,0,(479) 435-2009,"660 MLK Jr Blvd, Fayetteville, AR, 72701 ",USA,AR
342,-92.6037,36.275197,Walmart Supercenter,1147,Gas/Diesel,0,(870) 453-2211,"168 Walmart Dr, Flippin, AR, 72634 ",USA,AR
343,-92.6016697,36.2753414,Murphy: USA,7184,Gas/Diesel,0,(870) 453-6010,"49 Walmart Dr, Flippin, AR, 72634 ",USA,AR
344,-92.435532,33.820904,Walmart,0339,Neither,0,(870) 352-5167,"1123 Hwy 79 / 167 Bypass, Fordyce, AR, 71742 ",USA,AR
345,-90.793322,35.0289996,Walmart Supercenter,0091,Gas/Diesel,0,(870) 633-0021,"205 Deadrick Rd; I-40 Exit 241 Forrest City, AR, 72335 ",USA,AR
346,-90.7914743,35.0298482,Murphy: USA,6523,Gas/Diesel,0,(870) 633-7393,"207 Deadrick Rd; I-40 Exit 241 Forrest City, AR, 72335 ",USA,AR
347,-94.364871,35.399707,Walmart Supercenter,0388,Gas/Diesel,0,(479) 785-5964,"2100 N 62nd St; I-540 Exit 5 Fort Smith, AR, 72904 ",USA,AR
348,-94.3653183,35.4008408,Murphy: USA,7447,Gas/Diesel,0,(479) 784-3377,"2200 N 62nd St, Fort Smith, AR, 72904 ",USA,AR
349,-94.407601,35.328885,Walmart Supercenter,0125,Gas,1,(479) 646-6382,"2425 S Zero St, Fort Smith, AR, 72901 ",USA,AR
350,-94.37788,35.364696,Wm Nbrhd Mkt,2744,Neither,1,(479) 484-9122,"4900 Rogers Ave; I-540 Exit 8 Fort Smith, AR, 72903 ",USA,AR
351,-94.4092407,35.3291245,Murphy: USA,5814,Gas/Diesel,0,(479) 649-8856,"5501 S 24th St, Fort Smith, AR, 72901 ",USA,AR
352,-94.348101,35.349821,Sam's Club,8134,Gas,0,(479) 484-5454,"7700 Rogers Ave, Fort Smith, AR, 72903 ",USA,AR
